StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1674981810809655957,1674981811088290330,278634,t19,s735,s1893,ts-preserve-other-service,HTTP POST
1674981811089785975,1674981811175183119,85397,t19,s41,s1893,ts-preserve-other-service,HTTP POST
1674981811177293725,1674981811195543740,18250,t19,s2318,s1893,ts-preserve-other-service,HTTP POST
1674981811197381981,1674981811208946246,11564,t19,s1159,s1893,ts-preserve-other-service,HTTP POST
1674981811210335351,1674981811231252571,20917,t19,s1823,s1893,ts-preserve-other-service,HTTP GET
1674981810680000000,1674981810786041466,106041,t19,s175,s1827,ts-security-service,/api/v1/securityservice/securityConfigs/{accountId}
1674981810682290886,1674981810785359255,103068,t19,s184,s175,ts-security-service,SecurityController.check
1674981810683597899,1674981810772376746,88778,t19,s98,s184,ts-security-service,HTTP GET
1674981810773680754,1674981810781100595,7419,t19,s910,s184,ts-security-service,HTTP GET
1674981810691000000,1674981810772105194,81105,t19,s207,s98,ts-order-service,/api/v1/orderservice/order/security/{checkDate}/{accountId}
1674981810691699297,1674981810771787640,80088,t19,s623,s207,ts-order-service,OrderController.securityInfoCheck
1674981810692268367,1674981810770984874,78716,t19,s2450,s623,ts-order-service,OrderRepository.findByAccountId
1674981810692389185,1674981810770947612,78558,t19,s142,s2450,ts-order-service,SELECT Order
1674981810695295393,1674981810769273024,73977,t19,s2523,s142,ts-order-service,SELECT ts.orders
1674981810776000000,1674981810780796652,4796,t19,s1322,s910,ts-order-other-service,/api/v1/orderOtherService/orderOther/security/{checkDate}/{accountId}
1674981810907000000,1674981810911628591,4628,t19,s577,s2159,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1674981810982000000,1674981810986318244,4318,t19,s1422,s864,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1674981811187000000,1674981811191677018,4677,t19,s13,s124,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1674981811200000000,1674981811208926918,8926,t19,s2403,s1159,ts-order-other-service,/api/v1/orderOtherService/orderOther
1674981810776701407,1674981810780530523,3829,t19,s1737,s1322,ts-order-other-service,OrderOtherController.securityInfoCheck
1674981810907551191,1674981810911398476,3847,t19,s1609,s577,ts-order-other-service,OrderOtherController.getTicketListByDateAndTripId
1674981810982421551,1674981810986119025,3697,t19,s2266,s1422,ts-order-other-service,OrderOtherController.getTicketListByDateAndTripId
1674981811187567787,1674981811191462532,3894,t19,s1406,s13,ts-order-other-service,OrderOtherController.getTicketListByDateAndTripId
1674981811200718396,1674981811208598399,7880,t19,s195,s2403,ts-order-other-service,OrderOtherController.createNewOrder
1674981810777222549,1674981810780026027,2803,t19,s1739,s1737,ts-order-other-service,OrderOtherRepository.findByAccountId
1674981810908140433,1674981810910792931,2652,t19,s1916,s1609,ts-order-other-service,OrderOtherRepository.findByTravelDateAndTrainNumber
1674981810982865544,1674981810985548606,2683,t19,s553,s2266,ts-order-other-service,OrderOtherRepository.findByTravelDateAndTrainNumber
1674981811188140134,1674981811190819367,2679,t19,s2197,s1406,ts-order-other-service,OrderOtherRepository.findByTravelDateAndTrainNumber
1674981811201323145,1674981811203830418,2507,t19,s1206,s195,ts-order-other-service,OrderOtherRepository.findByAccountId
1674981811203901883,1674981811208150877,4248,t19,s874,s195,ts-order-other-service,OrderOtherRepository.save
1674981810777354014,1674981810780006087,2652,t19,s1503,s1739,ts-order-other-service,SELECT Order
1674981810908276629,1674981810910774287,2497,t19,s2034,s1916,ts-order-other-service,SELECT Order
1674981810982986383,1674981810985531139,2544,t19,s706,s553,ts-order-other-service,SELECT Order
1674981811188275294,1674981811190801432,2526,t19,s714,s2197,ts-order-other-service,SELECT Order
1674981811201418561,1674981811203814473,2395,t19,s2388,s1206,ts-order-other-service,SELECT Order
1674981811204320517,1674981811204997199,676,t19,s872,s874,ts-order-other-service,Session.merge other.entity.Order
1674981811205021102,1674981811208126068,3104,t19,s1452,s874,ts-order-other-service,Transaction.commit
1674981810777527548,1674981810779139052,1611,t19,s1245,s1503,ts-order-other-service,SELECT ts.orders_other
1674981810908437820,1674981810909894686,1456,t19,s969,s2034,ts-order-other-service,SELECT ts.orders_other
1674981810983126875,1674981810984664135,1537,t19,s919,s706,ts-order-other-service,SELECT ts.orders_other
1674981811188443307,1674981811189986919,1543,t19,s2070,s714,ts-order-other-service,SELECT ts.orders_other
1674981811201547395,1674981811202971371,1423,t19,s1156,s2388,ts-order-other-service,SELECT ts.orders_other
1674981811204493496,1674981811204841711,348,t19,s1917,s872,ts-order-other-service,SELECT ts.orders_other
1674981811205347715,1674981811207572855,2225,t19,s2538,s1452,ts-order-other-service,INSERT ts.orders_other
1674981810781625250,1674981810783626372,2001,t19,s2341,s184,ts-security-service,SecurityRepository.findByName
1674981810783648983,1674981810784544205,895,t19,s1060,s184,ts-security-service,SecurityRepository.findByName
1674981810781924897,1674981810783613318,1688,t19,s1711,s2341,ts-security-service,SELECT SecurityConfig
1674981810783792056,1674981810784536129,744,t19,s2601,s1060,ts-security-service,SELECT SecurityConfig
1674981810782776078,1674981810783288026,511,t19,s956,s1711,ts-security-service,SELECT ts.security_config
1674981810783925703,1674981810784348262,422,t19,s1620,s2601,ts-security-service,SELECT ts.security_config
1674981810791000000,1674981810808004660,17004,t19,s1659,s853,ts-contacts-service,/api/v1/contactservice/contacts/{id}
1674981810795301991,1674981810806902987,11600,t19,s2416,s1659,ts-contacts-service,ContactsController.getContactsByContactsId
1674981810798892470,1674981810804964070,6071,t19,s1007,s2416,ts-contacts-service,ContactsRepository.findById
1674981810800870878,1674981810802922099,2051,t19,s2145,s1007,ts-contacts-service,Session.find contacts.entity.Contacts
1674981810803003610,1674981810804302620,1299,t19,s1447,s1007,ts-contacts-service,Transaction.commit
1674981810801193377,1674981810802243003,1049,t19,s1738,s2145,ts-contacts-service,SELECT ts.contacts
1674981810813000000,1674981811088391719,275391,t19,s924,s735,ts-travel2-service,/api/v1/travel2service/trip_detail
1674981810814123994,1674981811087874310,273750,t19,s255,s924,ts-travel2-service,Travel2Controller.getTripAllDetailInfo
1674981810814828947,1674981810816363656,1534,t19,s2399,s255,ts-travel2-service,TripRepository.findByTripId
1674981811085984985,1674981811087380216,1395,t19,s2285,s255,ts-travel2-service,TripRepository.findByTripId
1674981810815075752,1674981810816343420,1267,t19,s2349,s2399,ts-travel2-service,SELECT Trip
1674981811086213993,1674981811087361566,1147,t19,s1716,s2285,ts-travel2-service,SELECT Trip
1674981810815358070,1674981810816197211,839,t19,s1369,s2349,ts-travel2-service,SELECT ts.trip2
1674981811086442123,1674981811087209465,767,t19,s1479,s1716,ts-travel2-service,SELECT ts.trip2
1674981810816726564,1674981810892652475,75925,t19,s1344,s255,ts-travel2-service,HTTP POST
1674981810893705706,1674981810931236687,37530,t19,s231,s255,ts-travel2-service,HTTP POST
1674981810932426708,1674981811084917437,152490,t19,s1586,s255,ts-travel2-service,HTTP POST
1674981810822000000,1674981810892866871,70866,t19,s2255,s1344,ts-basic-service,/api/v1/basicservice/basic/travel
1674981811100000000,1674981811175248184,75248,t19,s132,s41,ts-basic-service,/api/v1/basicservice/basic/travel
1674981810822552798,1674981810892641342,70088,t19,s348,s2255,ts-basic-service,BasicController.queryForTravel
1674981811100961323,1674981811174836784,73875,t19,s2466,s132,ts-basic-service,BasicController.queryForTravel
1674981810824284334,1674981810831692933,7408,t19,s936,s348,ts-basic-service,HTTP GET
1674981810832314626,1674981810837768326,5453,t19,s252,s348,ts-basic-service,HTTP GET
1674981810838525053,1674981810850019747,11494,t19,s2204,s348,ts-basic-service,HTTP GET
1674981810852958396,1674981810873980595,21022,t19,s720,s348,ts-basic-service,HTTP GET
1674981810877706022,1674981810888972804,11266,t19,s1991,s348,ts-basic-service,HTTP GET
1674981811101916488,1674981811108203436,6286,t19,s1607,s2466,ts-basic-service,HTTP GET
1674981811108795044,1674981811113917566,5122,t19,s1831,s2466,ts-basic-service,HTTP GET
1674981811114437707,1674981811124119602,9681,t19,s576,s2466,ts-basic-service,HTTP GET
1674981811127060007,1674981811157020295,29960,t19,s66,s2466,ts-basic-service,HTTP GET
1674981811160767301,1674981811171320481,10553,t19,s2252,s2466,ts-basic-service,HTTP GET
1674981810825000000,1674981810830546533,5546,t19,s1512,s936,ts-station-service,/api/v1/stationservice/stations/id/{stationNameForId}
1674981810833000000,1674981810837573910,4573,t19,s2543,s252,ts-station-service,/api/v1/stationservice/stations/id/{stationNameForId}
1674981811103000000,1674981811108436132,5436,t19,s526,s1607,ts-station-service,/api/v1/stationservice/stations/id/{stationNameForId}
1674981811109000000,1674981811113355964,4355,t19,s189,s1831,ts-station-service,/api/v1/stationservice/stations/id/{stationNameForId}
1674981810825740563,1674981810830337475,4596,t19,s2116,s1512,ts-station-service,StationController.queryForStationId
1674981810833491831,1674981810837366477,3874,t19,s2314,s2543,ts-station-service,StationController.queryForStationId
1674981811103665415,1674981811107880530,4215,t19,s1685,s526,ts-station-service,StationController.queryForStationId
1674981811109441340,1674981811113179324,3737,t19,s111,s189,ts-station-service,StationController.queryForStationId
1674981810826433749,1674981810830062468,3628,t19,s1098,s2116,ts-station-service,StationRepository.findByName
1674981810833983017,1674981810837134759,3151,t19,s2514,s2314,ts-station-service,StationRepository.findByName
1674981811104229507,1674981811107584298,3354,t19,s2627,s1685,ts-station-service,StationRepository.findByName
1674981811109809631,1674981811112977219,3167,t19,s1428,s111,ts-station-service,StationRepository.findByName
1674981810826587437,1674981810830051708,3464,t19,s359,s1098,ts-station-service,SELECT Station
1674981810834104396,1674981810837127886,3023,t19,s135,s2514,ts-station-service,SELECT Station
1674981811104389492,1674981811107570557,3181,t19,s1561,s2627,ts-station-service,SELECT Station
1674981811109906843,1674981811112970690,3063,t19,s2322,s1428,ts-station-service,SELECT Station
1674981810826750149,1674981810829926575,3176,t19,s1601,s359,ts-station-service,SELECT ts.station
1674981810834221150,1674981810837013686,2792,t19,s1602,s135,ts-station-service,SELECT ts.station
1674981811104541931,1674981811107436440,2894,t19,s1209,s1561,ts-station-service,SELECT ts.station
1674981811110003576,1674981811112846998,2843,t19,s2017,s2322,ts-station-service,SELECT ts.station
1674981810841000000,1674981810847643941,6643,t19,s812,s2204,ts-train-service,/api/v1/trainservice/trains/byName/{name}
1674981811116000000,1674981811121946782,5946,t19,s1423,s576,ts-train-service,/api/v1/trainservice/trains/byName/{name}
1674981810842423125,1674981810847036035,4612,t19,s733,s812,ts-train-service,TrainController.retrieveByName
1674981811117562634,1674981811121274336,3711,t19,s1830,s1423,ts-train-service,TrainController.retrieveByName
1674981810843448569,1674981810846340288,2891,t19,s823,s733,ts-train-service,TrainTypeRepository.findByName
1674981811118636250,1674981811120523434,1887,t19,s808,s1830,ts-train-service,TrainTypeRepository.findByName
1674981810843888606,1674981810846317026,2428,t19,s445,s823,ts-train-service,SELECT TrainType
1674981811118963492,1674981811120498916,1535,t19,s751,s808,ts-train-service,SELECT TrainType
1674981810844238212,1674981810846072346,1834,t19,s2303,s445,ts-train-service,SELECT ts.train_type
1674981811119268582,1674981811120257765,989,t19,s335,s751,ts-train-service,SELECT ts.train_type
1674981810855000000,1674981810869790903,14790,t19,s1986,s720,ts-route-service,/api/v1/routeservice/routes/{routeId}
1674981811131000000,1674981811154657294,23657,t19,s1355,s66,ts-route-service,/api/v1/routeservice/routes/{routeId}
1674981810856457697,1674981810869133507,12675,t19,s384,s1986,ts-route-service,RouteController.queryById
1674981811145745174,1674981811154061654,8316,t19,s2054,s1355,ts-route-service,RouteController.queryById
1674981810857714019,1674981810865863762,8149,t19,s357,s384,ts-route-service,RouteRepository.findById
1674981811146840130,1674981811151681169,4841,t19,s1133,s2054,ts-route-service,RouteRepository.findById
1674981810860270668,1674981810862244540,1973,t19,s2001,s357,ts-route-service,Session.find route.entity.Route
1674981810862319568,1674981810864848791,2529,t19,s2000,s357,ts-route-service,Transaction.commit
1674981811148821750,1674981811149952772,1131,t19,s1885,s1133,ts-route-service,Session.find route.entity.Route
1674981811150047772,1674981811151124053,1076,t19,s1704,s1133,ts-route-service,Transaction.commit
1674981810860489905,1674981810861937929,1448,t19,s46,s2001,ts-route-service,SELECT ts.route
1674981810866519001,1674981810867426574,907,t19,s1578,s384,ts-route-service,SELECT ts.route_stations
1674981810867618552,1674981810868658416,1039,t19,s912,s384,ts-route-service,SELECT ts.route_distances
1674981811148979997,1674981811149659656,679,t19,s2210,s1885,ts-route-service,SELECT ts.route
1674981811152309379,1674981811153086730,777,t19,s1775,s2054,ts-route-service,SELECT ts.route_stations
1674981811153192530,1674981811153840533,648,t19,s1621,s2054,ts-route-service,SELECT ts.route_distances
1674981810880000000,1674981810885860027,5860,t19,s717,s1991,ts-price-service,/api/v1/priceservice/prices/{routeId}/{trainType}
1674981811162000000,1674981811168750481,6750,t19,s1783,s2252,ts-price-service,/api/v1/priceservice/prices/{routeId}/{trainType}
1674981810880771555,1674981810885470607,4699,t19,s2507,s717,ts-price-service,PriceController.query
1674981811163244986,1674981811168029550,4784,t19,s1003,s1783,ts-price-service,PriceController.query
1674981810881700768,1674981810885111247,3410,t19,s26,s2507,ts-price-service,PriceConfigRepository.findByRouteIdAndTrainType
1674981811164805624,1674981811167467951,2662,t19,s256,s1003,ts-price-service,PriceConfigRepository.findByRouteIdAndTrainType
1674981810882016197,1674981810885094092,3077,t19,s1097,s26,ts-price-service,SELECT PriceConfig
1674981811165519745,1674981811167442290,1922,t19,s2081,s256,ts-price-service,SELECT PriceConfig
1674981810882229499,1674981810884879755,2650,t19,s2524,s1097,ts-price-service,SELECT ts.price_config
1674981811165885399,1674981811167083291,1197,t19,s1429,s2081,ts-price-service,SELECT ts.price_config
1674981810896000000,1674981810930732332,34732,t19,s2003,s231,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981810936000000,1674981811083899095,147899,t19,s2500,s1586,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981811182000000,1674981811196620188,14620,t19,s1212,s2318,ts-seat-service,/api/v1/seatservice/seats
1674981810898173873,1674981810930430306,32256,t19,s2424,s2003,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981810936862520,1674981811083686374,146823,t19,s676,s2500,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981811184007058,1674981811195658054,11650,t19,s1824,s1212,ts-seat-service,SeatController.create
1674981810904838319,1674981810914810751,9972,t19,s2159,s2424,ts-seat-service,HTTP POST
1674981810921057679,1674981810928733158,7675,t19,s32,s2424,ts-seat-service,HTTP GET
1674981810980648056,1674981810989619615,8971,t19,s864,s676,ts-seat-service,HTTP POST
1674981811076733980,1674981811082602144,5868,t19,s457,s676,ts-seat-service,HTTP GET
1674981811185938276,1674981811193198913,7260,t19,s124,s1824,ts-seat-service,HTTP POST
1674981810924000000,1674981810926811138,2811,t19,s1086,s32,ts-config-service,/api/v1/configservice/configs/{configName}
1674981810924616517,1674981810926620111,2003,t19,s520,s1086,ts-config-service,ConfigController.retrieve
1674981810925092942,1674981810926105047,1012,t19,s363,s520,ts-config-service,ConfigRepository.findByName
1674981810925246157,1674981810926096121,849,t19,s702,s363,ts-config-service,SELECT Config
1674981810925400589,1674981810925999006,598,t19,s1766,s702,ts-config-service,SELECT ts.config
1674981811078000000,1674981811080898486,2898,t19,s217,s457,ts-config-service,/api/v1/configservice/configs/{configName}
1674981811078616406,1674981811080712927,2096,t19,s224,s217,ts-config-service,ConfigController.retrieve
1674981811079184777,1674981811080220113,1035,t19,s1421,s224,ts-config-service,ConfigRepository.findByName
1674981811079353807,1674981811080211632,857,t19,s1182,s1421,ts-config-service,SELECT Config
1674981811079537287,1674981811080109729,572,t19,s2222,s1182,ts-config-service,SELECT ts.config
1674981811221000000,1674981811232137897,11137,t19,s2088,s1823,ts-user-service,/api/v1/userservice/users/id/{userId}
1674981811222968794,1674981811231391807,8423,t19,s3,s2088,ts-user-service,UserController.getUserByUserId
1674981811223694667,1674981811230665538,6970,t19,s2503,s3,ts-user-service,UserRepository.findByUserId
1674981811224028277,1674981811230635096,6606,t19,s561,s2503,ts-user-service,SELECT User
1674981811227217163,1674981811230142848,2925,t19,s1027,s561,ts-user-service,SELECT ts.user
1674981815617000000,1674981815880347871,263347,t15,s2150,s0,ts-gateway-service,/*
1674981815618104546,1674981815880109202,262004,t15,s1150,s2150,ts-gateway-service,FilteringWebHandler.handle
1674981815619403039,1674981815880312281,260909,t15,s1490,s2150,ts-gateway-service,HTTP POST
1674981815622000000,1674981815879717424,257717,t15,s2480,s1490,ts-preserve-other-service,/api/v1/preserveotherservice/preserveOther
1674981815623950649,1674981815879021734,255071,t15,s1839,s2480,ts-preserve-other-service,PreserveOtherController.preserve
1674981815625807236,1674981815653812936,28005,t15,s693,s1839,ts-preserve-other-service,HTTP GET
1674981815655132929,1674981815671014793,15881,t15,s2053,s1839,ts-preserve-other-service,HTTP GET
1674981815629000000,1674981815654228158,25228,t15,s1314,s693,ts-security-service,/api/v1/securityservice/securityConfigs/{accountId}
1674981815630824190,1674981815653571624,22747,t15,s468,s1314,ts-security-service,SecurityController.check
1674981815632112809,1674981815641631753,9518,t15,s1087,s468,ts-security-service,HTTP GET
1674981815642619730,1674981815649482775,6863,t15,s873,s468,ts-security-service,HTTP GET
1674981815634000000,1674981815640491441,6491,t15,s40,s1087,ts-order-service,/api/v1/orderservice/order/security/{checkDate}/{accountId}
1674981815634611343,1674981815640306511,5695,t15,s2156,s40,ts-order-service,OrderController.securityInfoCheck
1674981815635099054,1674981815639613165,4514,t15,s25,s2156,ts-order-service,OrderRepository.findByAccountId
1674981815635192050,1674981815639592771,4400,t15,s1526,s25,ts-order-service,SELECT Order
1674981815635879654,1674981815638129567,2249,t15,s248,s1526,ts-order-service,SELECT ts.orders
1674981815644000000,1674981815648553876,4553,t15,s1939,s873,ts-order-other-service,/api/v1/orderOtherService/orderOther/security/{checkDate}/{accountId}
1674981815644614998,1674981815648332584,3717,t15,s2577,s1939,ts-order-other-service,OrderOtherController.securityInfoCheck
1674981815645176504,1674981815647862718,2686,t15,s2272,s2577,ts-order-other-service,OrderOtherRepository.findByAccountId
1674981815645308432,1674981815647843858,2535,t15,s2161,s2272,ts-order-other-service,SELECT Order
1674981815645489955,1674981815646945706,1455,t15,s454,s2161,ts-order-other-service,SELECT ts.orders_other
1674981815649963494,1674981815651922075,1958,t15,s2262,s468,ts-security-service,SecurityRepository.findByName
1674981815651940221,1674981815652799578,859,t15,s1263,s468,ts-security-service,SecurityRepository.findByName
1674981815650299174,1674981815651904198,1605,t15,s1633,s2262,ts-security-service,SELECT SecurityConfig
1674981815652100907,1674981815652791231,690,t15,s640,s1263,ts-security-service,SELECT SecurityConfig
1674981815651019465,1674981815651512560,493,t15,s2040,s1633,ts-security-service,SELECT ts.security_config
1674981815652225867,1674981815652600450,374,t15,s2153,s640,ts-security-service,SELECT ts.security_config
1674981815658000000,1674981815671424759,13424,t15,s483,s2053,ts-contacts-service,/api/v1/contactservice/contacts/{id}
1674981815660214802,1674981815670444240,10229,t15,s1307,s483,ts-contacts-service,ContactsController.getContactsByContactsId
1674981815662095461,1674981815669028107,6932,t15,s63,s1307,ts-contacts-service,ContactsRepository.findById
1674981815664044006,1674981815667159869,3115,t15,s2344,s63,ts-contacts-service,Session.find contacts.entity.Contacts
1674981815667230161,1674981815668439277,1209,t15,s338,s63,ts-contacts-service,Transaction.commit
1674981815664421586,1674981815665455486,1033,t15,s2182,s2344,ts-contacts-service,SELECT ts.contacts
1674981810482000000,1674981810629806973,147806,t29,s81,s0,ts-gateway-service,/*
1674981810483174724,1674981810629542857,146368,t29,s2213,s81,ts-gateway-service,FilteringWebHandler.handle
1674981810484997287,1674981810629793837,144796,t29,s2209,s81,ts-gateway-service,HTTP POST
1674981810487000000,1674981810628214728,141214,t29,s711,s2209,ts-travel2-service,/api/v1/travel2service/trips/left
1674981810488326061,1674981810627645447,139319,t29,s1593,s711,ts-travel2-service,Travel2Controller.queryInfo
1674981810489028817,1674981810493347580,4318,t29,s1174,s1593,ts-travel2-service,TripRepository.findAll
1674981810490763375,1674981810491930065,1166,t29,s2273,s1174,ts-travel2-service,SELECT Trip
1674981810491957270,1674981810492895755,938,t29,s2347,s1174,ts-travel2-service,Transaction.commit
1674981810490906863,1674981810491735652,828,t29,s1826,s2273,ts-travel2-service,SELECT ts.trip2
1674981810494073319,1674981810582060333,87987,t29,s1994,s1593,ts-travel2-service,HTTP POST
1674981810583860755,1674981810609910528,26049,t29,s1785,s1593,ts-travel2-service,HTTP POST
1674981810611068212,1674981810626273962,15205,t29,s515,s1593,ts-travel2-service,HTTP POST
1674981810499000000,1674981810581602424,82602,t29,s1109,s1994,ts-basic-service,/api/v1/basicservice/basic/travels
1674981810499627843,1674981810581351029,81723,t29,s2084,s1109,ts-basic-service,BasicController.queryForTravels
1674981810504213438,1674981810516206350,11992,t29,s170,s2084,ts-basic-service,HTTP POST
1674981810517079108,1674981810532150847,15071,t29,s1048,s2084,ts-basic-service,HTTP POST
1674981810533427880,1674981810557024283,23596,t29,s2012,s2084,ts-basic-service,HTTP POST
1674981810560164922,1674981810578138111,17973,t29,s552,s2084,ts-basic-service,HTTP POST
1674981810506000000,1674981810515419761,9419,t29,s369,s170,ts-station-service,/api/v1/stationservice/stations/idlist
1674981810506848108,1674981810515130064,8281,t29,s1804,s369,ts-station-service,StationController.queryForIdBatch
1674981810507945557,1674981810514725467,6779,t29,s2185,s1804,ts-station-service,StationRepository.findByNames
1674981810508306966,1674981810514702173,6395,t29,s1907,s2185,ts-station-service,SELECT station
1674981810511628323,1674981810514524243,2895,t29,s330,s1907,ts-station-service,SELECT ts.station
1674981810520000000,1674981810528464217,8464,t29,s2194,s1048,ts-train-service,/api/v1/trainservice/trains/byNames
1674981810521822806,1674981810527717930,5895,t29,s387,s2194,ts-train-service,TrainController.retrieveByName
1674981810523539328,1674981810526878546,3339,t29,s903,s387,ts-train-service,TrainTypeRepository.findByNames
1674981810523972313,1674981810526814823,2842,t29,s722,s903,ts-train-service,SELECT train_type
1674981810525599244,1674981810526545582,946,t29,s270,s722,ts-train-service,SELECT ts.train_type
1674981810536000000,1674981810554134494,18134,t29,s1371,s2012,ts-route-service,/api/v1/routeservice/routes/byIds/
1674981810537209338,1674981810553457444,16248,t29,s302,s1371,ts-route-service,RouteController.queryByIds
1674981810538672749,1674981810541696049,3023,t29,s794,s302,ts-route-service,RouteRepository.findByIds
1674981810539083365,1674981810541645144,2561,t29,s1364,s794,ts-route-service,SELECT route
1674981810540431918,1674981810541392532,960,t29,s1059,s1364,ts-route-service,SELECT ts.route
1674981810542209609,1674981810543325955,1116,t29,s927,s302,ts-route-service,SELECT ts.route_stations
1674981810543475497,1674981810544644786,1169,t29,s2405,s302,ts-route-service,SELECT ts.route_distances
1674981810544790322,1674981810545973590,1183,t29,s1329,s302,ts-route-service,SELECT ts.route_stations
1674981810546151530,1674981810547107229,955,t29,s155,s302,ts-route-service,SELECT ts.route_distances
1674981810547288004,1674981810548160029,872,t29,s2008,s302,ts-route-service,SELECT ts.route_stations
1674981810548254281,1674981810549425732,1171,t29,s196,s302,ts-route-service,SELECT ts.route_distances
1674981810549516848,1674981810550490062,973,t29,s2115,s302,ts-route-service,SELECT ts.route_stations
1674981810550647404,1674981810551418233,770,t29,s932,s302,ts-route-service,SELECT ts.route_distances
1674981810551537815,1674981810552315428,777,t29,s979,s302,ts-route-service,SELECT ts.route_stations
1674981810552417185,1674981810553122174,704,t29,s1898,s302,ts-route-service,SELECT ts.route_distances
1674981810563000000,1674981810575348412,12348,t29,s1844,s552,ts-price-service,/api/v1/priceservice/prices/byRouteIdsAndTrainTypes
1674981810566703458,1674981810574587504,7884,t29,s1227,s1844,ts-price-service,PriceController.query
1674981810569549304,1674981810573864130,4314,t29,s2107,s1227,ts-price-service,PriceConfigRepository.findByRouteIdsAndTrainTypes
1674981810570845401,1674981810573812869,2967,t29,s2528,s2107,ts-price-service,SELECT price_config
1674981810572409707,1674981810573486709,1077,t29,s1604,s2528,ts-price-service,SELECT ts.price_config
1674981810587000000,1674981810609470845,22470,t29,s374,s1785,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981810612000000,1674981810625311541,13311,t29,s465,s515,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981810588358868,1674981810608966794,20607,t29,s1818,s374,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981810612754177,1674981810625030424,12276,t29,s1383,s465,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981810591293248,1674981810599258165,7964,t29,s2525,s1818,ts-seat-service,HTTP POST
1674981810600335369,1674981810607377977,7042,t29,s1073,s1818,ts-seat-service,HTTP GET
1674981810614821142,1674981810618985860,4164,t29,s315,s1383,ts-seat-service,HTTP POST
1674981810619937764,1674981810623723626,3785,t29,s1722,s1383,ts-seat-service,HTTP GET
1674981810595000000,1674981810598184842,3184,t29,s672,s2525,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1674981810616000000,1674981810618082989,2082,t29,s1017,s315,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1674981810595551749,1674981810597955650,2403,t29,s913,s672,ts-order-other-service,OrderOtherController.getTicketListByDateAndTripId
1674981810616357392,1674981810617925576,1568,t29,s2260,s1017,ts-order-other-service,OrderOtherController.getTicketListByDateAndTripId
1674981810596199699,1674981810597478146,1278,t29,s2110,s913,ts-order-other-service,OrderOtherRepository.findByTravelDateAndTrainNumber
1674981810616729171,1674981810617541918,812,t29,s1120,s2260,ts-order-other-service,OrderOtherRepository.findByTravelDateAndTrainNumber
1674981810596344827,1674981810597461156,1116,t29,s1691,s2110,ts-order-other-service,SELECT Order
1674981810616822857,1674981810617526497,703,t29,s1090,s1120,ts-order-other-service,SELECT Order
1674981810596948762,1674981810597423381,474,t29,s2283,s1691,ts-order-other-service,SELECT ts.orders_other
1674981810616947914,1674981810617497826,549,t29,s1240,s1090,ts-order-other-service,SELECT ts.orders_other
1674981810603000000,1674981810606308882,3308,t29,s108,s1073,ts-config-service,/api/v1/configservice/configs/{configName}
1674981810621000000,1674981810622816969,1816,t29,s809,s1722,ts-config-service,/api/v1/configservice/configs/{configName}
1674981810603697481,1674981810606094889,2397,t29,s213,s108,ts-config-service,ConfigController.retrieve
1674981810621363668,1674981810622684024,1320,t29,s1485,s809,ts-config-service,ConfigController.retrieve
1674981810604222440,1674981810605489176,1266,t29,s1502,s213,ts-config-service,ConfigRepository.findByName
1674981810621660951,1674981810622289800,628,t29,s2363,s1485,ts-config-service,ConfigRepository.findByName
1674981810604355417,1674981810605475856,1120,t29,s641,s1502,ts-config-service,SELECT Config
1674981810621730262,1674981810622283433,553,t29,s817,s2363,ts-config-service,SELECT Config
1674981810604921836,1674981810605345539,423,t29,s260,s641,ts-config-service,SELECT ts.config
1674981810621819247,1674981810622212511,393,t29,s2468,s817,ts-config-service,SELECT ts.config
1674981794128000000,1674981794328721689,200721,t5,s2481,s0,ts-gateway-service,/*
1674981794129081152,1674981794328446867,199365,t5,s1945,s2481,ts-gateway-service,FilteringWebHandler.handle
1674981794130483892,1674981794328704110,198220,t5,s2373,s2481,ts-gateway-service,HTTP POST
1674981794133000000,1674981794326690270,193690,t5,s655,s2373,ts-travel2-service,/api/v1/travel2service/trips/left
1674981794134945181,1674981794326033574,191088,t5,s489,s655,ts-travel2-service,Travel2Controller.queryInfo
1674981794136160038,1674981794140549531,4389,t5,s2564,s489,ts-travel2-service,TripRepository.findAll
1674981794138150976,1674981794139331119,1180,t5,s736,s2564,ts-travel2-service,SELECT Trip
1674981794139375057,1674981794140188637,813,t5,s838,s2564,ts-travel2-service,Transaction.commit
1674981794138416563,1674981794139028794,612,t5,s533,s736,ts-travel2-service,SELECT ts.trip2
